path,size_bytes,category,recommended_action,reason,path_length
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/IMPLEMENTATION_SCORECARD.md,331,archive,keep,Archive/historical area; review before deeper moves.,171
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/PROMOTION_GATE_REPORT.md,231,archive,keep,Archive/historical area; review before deeper moves.,168
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/README.md,1602,archive,keep,Archive/historical area; review before deeper moves.,153
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/VALIDATION_REPORT.md,3118,archive,keep,Archive/historical area; review before deeper moves.,164
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/installer/RUN_F1_AUTOREPAIR_SOURCE_STATUS_ALIAS_REPORT_ECHO_FIX_WINDOWS.bat,858,archive,keep,Archive/historical area; review before deeper moves.,219
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/manifests/package_manifest.csv,1159,archive,keep,Archive/historical area; review before deeper moves.,174
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/payload/.github/workflows/f1-autorepair-run-now-button-v1.yml,3345,archive,keep,Archive/historical area; review before deeper moves.,205
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/payload/configs/autorepair/repair_catalog_v1.json,2248,archive,keep,Archive/historical area; review before deeper moves.,193
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/payload/scripts/autorepair/f1_autorepair_orchestrator_v1.py,18759,archive,keep,Archive/historical area; review before deeper moves.,203
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/payload/scripts/workbook_kpi_refresh/apply_workbook_kpi_refresh_v1.py,24444,archive,keep,Archive/historical area; review before deeper moves.,213
_archive/Engine_2026-06-11_SANDBOX_AutoRepair_SourceStatusAlias_ReportEcho_Fix_2026-06-12/validation/local_validation_result.json,2481,archive,keep,Archive/historical area; review before deeper moves.,183
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12.md,730,archive,keep,Archive/historical area; review before deeper moves.,189
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/IMPLEMENTATION_SCORECARD_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,923,archive,keep,Archive/historical area; review before deeper moves.,191
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/PROMOTION_GATE_REPORT_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,821,archive,keep,Archive/historical area; review before deeper moves.,188
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/README.md,2370,archive,keep,Archive/historical area; review before deeper moves.,134
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/SESSION_DATA_PROCESSOR_LOOP_DESIGN.md,2473,archive,keep,Archive/historical area; review before deeper moves.,162
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/SOURCE_READINESS_TO_INGEST_FLOW.md,1679,archive,keep,Archive/historical area; review before deeper moves.,159
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/VALIDATION_REPORT_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,2111,archive,keep,Archive/historical area; review before deeper moves.,184
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/FORECAST_BUNDLE_LEDGER_INTEGRATION.md,946,archive,keep,Archive/historical area; review before deeper moves.,167
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/IMPLEMENTATION_SCORECARD_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,923,archive,keep,Archive/historical area; review before deeper moves.,196
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/PROMOTION_GATE_REPORT_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,821,archive,keep,Archive/historical area; review before deeper moves.,193
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/SESSION_DATA_PROCESSOR_LOOP_DESIGN.md,2473,archive,keep,Archive/historical area; review before deeper moves.,167
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/SOURCE_READINESS_TO_INGEST_FLOW.md,1679,archive,keep,Archive/historical area; review before deeper moves.,164
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/VALIDATION_REPORT_SESSION_DATA_PROCESSOR_LOOP_2026-06-12.md,2111,archive,keep,Archive/historical area; review before deeper moves.,189
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/docs/WORKBOOK_KPI_UPDATE_STRATEGY.md,936,archive,keep,Archive/historical area; review before deeper moves.,161
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/installer/Install-F1-Session-Data-Processor-Loop.ps1,1725,archive,keep,Archive/historical area; review before deeper moves.,177
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/installer/RUN_F1_SESSION_DATA_PROCESSOR_LOOP_WINDOWS.bat,335,archive,keep,Archive/historical area; review before deeper moves.,181
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/manifests/package_manifest.csv,3561,archive,keep,Archive/historical area; review before deeper moves.,155
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/.github/workflows/f1-session-data-processor-loop-v1.yml,3987,archive,keep,Archive/historical area; review before deeper moves.,188
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/.github/workflows/f1-session-data-processor-run-now-button-v1.yml,2990,archive,keep,Archive/historical area; review before deeper moves.,198
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/.github/workflows/f1-session-data-processor-safe-test-button-v1.yml,1060,archive,keep,Archive/historical area; review before deeper moves.,200
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/configs/session_data_processor/session_data_processor_policy_v1.json,1528,archive,keep,Archive/historical area; review before deeper moves.,201
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/sample_outputs/session_readiness_manifest_sample.json,1108,archive,keep,Archive/historical area; review before deeper moves.,186
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/schemas/session_readiness_manifest_v1.schema.json,1304,archive,keep,Archive/historical area; review before deeper moves.,182
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/scripts/session_data_processor/health_check_session_processor_package_v1.py,1701,archive,keep,Archive/historical area; review before deeper moves.,208
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/payload/scripts/session_data_processor/session_data_processor_loop_v1.py,28098,archive,keep,Archive/historical area; review before deeper moves.,197
_archive/Engine_2026-06-11_SANDBOX_SessionDataProcessorLoop_2026-06-12/reports/SESSION_DATA_PROCESSOR_LOOP_PACKAGE_HEALTH_CHECK.json,542,archive,keep,Archive/historical area; review before deeper moves.,186
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-run-now-button.yml,1407,archive,keep,Archive/historical area; review before deeper moves.,186
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-safe-test-button.yml,888,archive,keep,Archive/historical area; review before deeper moves.,188
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-scheduled.yml,1474,archive,keep,Archive/historical area; review before deeper moves.,181
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/IMPLEMENTATION_SCORECARD_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,836,archive,keep,Archive/historical area; review before deeper moves.,193
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/PROMOTION_GATE_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,611,archive,keep,Archive/historical area; review before deeper moves.,190
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/README.md,1423,archive,keep,Archive/historical area; review before deeper moves.,135
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/SOURCE_TO_WORKBOOK_KPI_FLOW.md,1036,archive,keep,Archive/historical area; review before deeper moves.,156
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/VALIDATION_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,1316,archive,keep,Archive/historical area; review before deeper moves.,186
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/WORKBOOK_KPI_REFRESH_APPLIER_DESIGN.md,1863,archive,keep,Archive/historical area; review before deeper moves.,164
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/configs/workbook_kpi_refresh_policy_v1.json,1455,archive,keep,Archive/historical area; review before deeper moves.,169
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/installer/RUN_F1_WORKBOOK_KPI_REFRESH_APPLIER_WINDOWS.bat,2993,archive,keep,Archive/historical area; review before deeper moves.,183
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/sample_outputs/F1_Workbook_KPI_SANDBOX_Refresh_SAMPLE_2026-06-12.xlsx,5842,archive,keep,Archive/historical area; review before deeper moves.,195
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/sample_outputs/forecast_bundle_ledger_snapshot_SAMPLE.json,149,archive,keep,Archive/historical area; review before deeper moves.,184
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/sample_outputs/sandbox_workbook_update_plan_SAMPLE.json,894,archive,keep,Archive/historical area; review before deeper moves.,181
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/sample_outputs/workbook_kpi_readiness_SAMPLE.csv,330,archive,keep,Archive/historical area; review before deeper moves.,174
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/schemas/sandbox_workbook_update_plan_schema_v1.json,1620,archive,keep,Archive/historical area; review before deeper moves.,177
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/schemas/workbook_kpi_refresh_manifest_schema_v1.json,620,archive,keep,Archive/historical area; review before deeper moves.,178
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/scripts/apply_workbook_kpi_refresh_v1.py,17940,archive,keep,Archive/historical area; review before deeper moves.,166
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/scripts/health_check_workbook_kpi_refresh_applier.py,2094,archive,keep,Archive/historical area; review before deeper moves.,178
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/validation/health_check_result.json,192,archive,keep,Archive/historical area; review before deeper moves.,161
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_2026-06-12/validation/sample_apply_result.json,555,archive,keep,Archive/historical area; review before deeper moves.,161
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-run-now-button.yml,1880,archive,keep,Archive/historical area; review before deeper moves.,211
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-safe-test-button.yml,888,archive,keep,Archive/historical area; review before deeper moves.,213
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/.github/workflows/f1-workbook-kpi-refresh-scheduled.yml,1951,archive,keep,Archive/historical area; review before deeper moves.,206
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/IMPLEMENTATION_SCORECARD_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,836,archive,keep,Archive/historical area; review before deeper moves.,218
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/IMPLEMENTATION_SCORECARD_WORKBOOK_KPI_REFRESH_APPLIER_SOURCE_DISCOVERY_GUARD_FIX_2026-06-12.md,615,archive,keep,Archive/historical area; review before deeper moves.,245
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/PROMOTION_GATE_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,611,archive,keep,Archive/historical area; review before deeper moves.,215
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/PROMOTION_GATE_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_SOURCE_DISCOVERY_GUARD_FIX_2026-06-12.md,383,archive,keep,Archive/historical area; review before deeper moves.,242
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/README.md,1634,archive,keep,Archive/historical area; review before deeper moves.,160
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/SOURCE_TO_WORKBOOK_KPI_FLOW.md,1036,archive,keep,Archive/historical area; review before deeper moves.,181
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/VALIDATION_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_2026-06-12.md,733,archive,keep,Archive/historical area; review before deeper moves.,211
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/VALIDATION_REPORT_WORKBOOK_KPI_REFRESH_APPLIER_SOURCE_DISCOVERY_GUARD_FIX_2026-06-12.md,1838,archive,keep,Archive/historical area; review before deeper moves.,238
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/WORKBOOK_KPI_REFRESH_APPLIER_DESIGN.md,1863,archive,keep,Archive/historical area; review before deeper moves.,189
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/configs/workbook_kpi_refresh_policy_v1.json,1455,archive,keep,Archive/historical area; review before deeper moves.,194
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/installer/RUN_F1_WORKBOOK_KPI_REFRESH_APPLIER_WINDOWS.bat,2993,archive,keep,Archive/historical area; review before deeper moves.,208
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/package_manifest.csv,3283,archive,keep,Archive/historical area; review before deeper moves.,171
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/sample_outputs/F1_Workbook_KPI_SANDBOX_Refresh_SAMPLE_2026-06-12.xlsx,5842,archive,keep,Archive/historical area; review before deeper moves.,220
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/sample_outputs/forecast_bundle_ledger_snapshot_SAMPLE.json,149,archive,keep,Archive/historical area; review before deeper moves.,209
_archive/Engine_2026-06-11_SANDBOX_WorkbookKPIRefreshApplier_SourceDiscoveryGuard_Fix_2026-06-12/sample_outputs/sandbox_workbook_update_plan_SAMPLE.json,894,archive,keep,Archive/historical area; review before deeper moves.,206
