date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-07-19T13:20:09.773000+00:00,11334,6.137,0.071,1290,41
2026-07-19T13:20:09.981000+00:00,11334,25.791,1.32,1290,14
2026-07-19T13:20:10.065000+00:00,11334,12.371,0.755,1290,27
2026-07-19T13:20:10.756000+00:00,11334,10.552,1.104,1290,5
2026-07-19T13:20:10.780000+00:00,11334,13.063,0.692,1290,55
2026-07-19T13:20:11.485000+00:00,11334,21.189,6.452,1290,31
2026-07-19T13:20:11.520000+00:00,11334,13.847,0.784,1290,87
2026-07-19T13:20:11.746000+00:00,11334,11.583,1.031,1290,23
2026-07-19T13:20:11.846000+00:00,11334,8.208,2.071,1290,1
2026-07-19T13:20:11.969000+00:00,11334,8.359,0.151,1290,43
2026-07-19T13:20:12.043000+00:00,11334,1.004,1.004,1290,3
2026-07-19T13:20:12.326000+00:00,11334,14.635,0.788,1290,6
2026-07-19T13:20:12.477000+00:00,11334,12.296,0.713,1290,27
2026-07-19T13:20:12.719000+00:00,11334,5.983,3.584,1290,30
2026-07-19T13:20:12.767000+00:00,11334,6.075,0.092,1290,41
2026-07-19T13:20:12.844000+00:00,11334,1.797,0.793,1290,16
2026-07-19T13:20:12.864000+00:00,11334,1.824,0.027,1290,81
2026-07-19T13:20:12.895000+00:00,11334,22.585,1.396,1290,11
2026-07-19T13:20:13.020000+00:00,11334,1.977,0.153,1290,44
2026-07-19T13:20:13.044000+00:00,11334,9.413,1.054,1290,10
2026-07-19T13:20:13.194000+00:00,11334,13.003,0.707,1290,55
2026-07-19T13:20:14.035000+00:00,11334,13.85,0.847,1290,87
2026-07-19T13:20:14.145000+00:00,11334,10.515,1.102,1290,5
2026-07-19T13:20:14.753000+00:00,11334,14.583,0.733,1290,6
2026-07-19T13:20:14.880000+00:00,11334,8.191,2.116,1290,1
2026-07-19T13:20:14.945000+00:00,11334,8.235,0.044,1290,43
2026-07-19T13:20:15.018000+00:00,11334,24.712,2.127,1290,18
2026-07-19T13:20:15.045000+00:00,11334,24.752,0.04,1290,77
2026-07-19T13:20:15.166000+00:00,11334,11.537,1.022,1290,23
2026-07-19T13:20:15.709000+00:00,11334,21.274,6.557,1290,31
2026-07-19T13:20:15.980000+00:00,11334,12.351,0.814,1290,27
2026-07-19T13:20:16.064000+00:00,11334,9.345,1.11,1290,10
2026-07-19T13:20:16.273000+00:00,11334,25.982,1.23,1290,14
2026-07-19T13:20:16.360000+00:00,11334,1.799,0.795,1290,16
2026-07-19T13:20:16.555000+00:00,11334,12.935,0.584,1290,55
2026-07-19T13:20:16.564000+00:00,11334,2.041,0.242,1290,81
2026-07-19T13:20:16.693000+00:00,11334,2.177,0.136,1290,44
2026-07-19T13:20:16.906000+00:00,11334,5.87,3.893,1290,41
2026-07-19T13:20:16.918000+00:00,11334,5.892,0.022,1290,30
2026-07-19T13:20:17.134000+00:00,11334,22.704,1.43,1290,11
2026-07-19T13:20:17.207000+00:00,11334,10.486,1.141,1290,5
2026-07-19T13:20:17.414000+00:00,11334,13.798,0.863,1290,87
2026-07-19T13:20:18.137000+00:00,11334,11.444,0.958,1290,23
2026-07-19T13:20:18.170000+00:00,11334,14.539,0.741,1290,6
2026-07-19T13:20:18.994000+00:00,11334,12.297,0.853,1290,27
2026-07-19T13:20:19.061000+00:00,11334,21.381,6.746,1290,31
2026-07-19T13:20:19.118000+00:00,11334,8.078,2.186,1290,43
2026-07-19T13:20:19.164000+00:00,11334,8.132,0.054,1290,1
2026-07-19T13:20:19.265000+00:00,11334,24.826,2.122,1290,18
2026-07-19T13:20:19.396000+00:00,11334,24.973,0.147,1290,77
2026-07-19T13:20:19.515000+00:00,11334,12.805,0.508,1290,55
2026-07-19T13:20:20.083000+00:00,11334,1.031,1.031,1290,3
2026-07-19T13:20:20.234000+00:00,11334,9.189,1.057,1290,10
2026-07-19T13:20:20.293000+00:00,11334,5.771,3.594,1290,41
2026-07-19T13:20:20.345000+00:00,11334,13.629,0.824,1290,87
2026-07-19T13:20:20.520000+00:00,11334,26.101,1.128,1290,14
2026-07-19T13:20:20.536000+00:00,11334,22.863,1.482,1290,11
2026-07-19T13:20:20.723000+00:00,11334,6.192,0.421,1290,30
2026-07-19T13:20:21.133000+00:00,11334,14.39,0.761,1290,6
2026-07-19T13:20:21.161000+00:00,11334,2.111,1.08,1290,16
2026-07-19T13:20:21.426000+00:00,11334,10.392,1.203,1290,5
2026-07-19T13:20:21.617000+00:00,11334,21.439,6.856,1290,31
2026-07-19T13:20:21.786000+00:00,11334,2.712,0.601,1290,81
2026-07-19T13:20:21.989000+00:00,11334,2.954,0.242,1290,44
2026-07-19T13:20:22.273000+00:00,11334,11.234,0.842,1290,23
2026-07-19T13:20:22.521000+00:00,11334,24.832,1.969,1290,18
2026-07-19T13:20:22.786000+00:00,11334,25.1,0.268,1290,77
2026-07-19T13:20:22.896000+00:00,11334,8.331,2.139,1290,1
2026-07-19T13:20:23.069000+00:00,11334,12.034,0.8,1290,27
2026-07-19T13:20:23.098000+00:00,11334,22.935,1.496,1290,11
2026-07-19T13:20:23.145000+00:00,11334,8.572,0.241,1290,43
2026-07-19T13:20:23.551000+00:00,11334,12.515,0.481,1290,55
2026-07-19T13:20:23.631000+00:00,11334,1.124,1.124,1290,3
2026-07-19T13:20:23.801000+00:00,11334,26.13,1.03,1290,14
2026-07-19T13:20:23.895000+00:00,11334,9.37,0.798,1290,10
2026-07-19T13:20:24.348000+00:00,11334,13.327,0.812,1290,87
2026-07-19T13:20:24.753000+00:00,11334,2.256,1.132,1290,16
2026-07-19T13:20:25.009000+00:00,11334,24.827,1.892,1290,18
2026-07-19T13:20:25.118000+00:00,11334,21.475,6.936,1290,31
2026-07-19T13:20:25.144000+00:00,11334,14.117,0.79,1290,6
2026-07-19T13:20:25.281000+00:00,11334,25.123,0.296,1290,77
2026-07-19T13:20:25.281000+00:00,11334,10.741,1.371,1290,5
2026-07-19T13:20:25.293000+00:00,11334,6.23,3.276,1290,41
2026-07-19T13:20:25.355000+00:00,11334,2.853,0.597,1290,81
2026-07-19T13:20:25.585000+00:00,11334,6.542,0.312,1290,30
2026-07-19T13:20:25.667000+00:00,11334,3.173,0.32,1290,44
2026-07-19T13:20:26.066000+00:00,11334,11.529,0.788,1290,23
2026-07-19T13:20:26.367000+00:00,11334,26.135,1.012,1290,14
2026-07-19T13:20:26.565000+00:00,11334,22.948,1.473,1290,11
2026-07-19T13:20:26.780000+00:00,11334,12.253,0.724,1290,27
2026-07-19T13:20:27.340000+00:00,11334,12.809,0.556,1290,55
2026-07-19T13:20:27.569000+00:00,11334,1.159,1.159,1290,3
2026-07-19T13:20:27.785000+00:00,11334,8.74,2.198,1290,1
2026-07-19T13:20:28.017000+00:00,11334,13.503,0.694,1290,87
2026-07-19T13:20:28.106000+00:00,11334,9.062,0.322,1290,43
2026-07-19T13:20:28.221000+00:00,11334,21.463,7.073,1290,31
2026-07-19T13:20:28.536000+00:00,11334,9.497,0.435,1290,10
2026-07-19T13:20:28.664000+00:00,11334,2.267,1.108,1290,16
2026-07-19T13:20:28.711000+00:00,11334,25.091,2.143,1290,18
2026-07-19T13:20:28.829000+00:00,11334,14.302,0.799,1290,6
2026-07-19T13:20:28.868000+00:00,11334,6.364,3.191,1290,41
2026-07-19T13:20:28.925000+00:00,11334,25.297,0.206,1290,77
2026-07-19T13:20:29.269000+00:00,11334,6.767,0.403,1290,30
2026-07-19T13:20:29.411000+00:00,11334,3.007,0.74,1290,81
2026-07-19T13:20:29.584000+00:00,11334,22.877,1.414,1290,11
2026-07-19T13:20:29.766000+00:00,11334,3.369,0.362,1290,44
2026-07-19T13:20:29.811000+00:00,11334,26.184,0.887,1290,14
2026-07-19T13:20:29.894000+00:00,11334,10.858,1.361,1290,5
2026-07-19T13:20:30.819000+00:00,11334,11.738,0.88,1290,23
2026-07-19T13:20:31.295000+00:00,11334,8.779,2.012,1290,1
2026-07-19T13:20:31.499000+00:00,11334,12.463,0.725,1290,27
2026-07-19T13:20:31.757000+00:00,11334,9.247,0.468,1290,43
2026-07-19T13:20:31.945000+00:00,11334,1.232,1.232,1290,3
2026-07-19T13:20:32.019000+00:00,11334,25.319,2.442,1290,18
2026-07-19T13:20:32.031000+00:00,11334,25.336,0.017,1290,77
2026-07-19T13:20:32.131000+00:00,11334,9.62,0.373,1290,10
2026-07-19T13:20:32.155000+00:00,11334,13.101,0.638,1290,55
2026-07-19T13:20:32.491000+00:00,11334,21.457,7.34,1290,31
2026-07-19T13:20:32.742000+00:00,11334,13.691,0.59,1290,87
2026-07-19T13:20:32.898000+00:00,11334,6.464,3.095,1290,41
2026-07-19T13:20:32.921000+00:00,11334,26.233,0.897,1290,14
2026-07-19T13:20:33.135000+00:00,11334,2.442,1.21,1290,16
2026-07-19T13:20:33.460000+00:00,11334,10.952,1.332,1290,5
2026-07-19T13:20:33.507000+00:00,11334,7.04,0.576,1290,30
2026-07-19T13:20:33.547000+00:00,11334,14.501,0.81,1290,6
2026-07-19T13:20:33.816000+00:00,11334,22.773,1.316,1290,11
2026-07-19T13:20:33.828000+00:00,11334,3.121,0.679,1290,81
2026-07-19T13:20:34.226000+00:00,11334,3.527,0.406,1290,44
2026-07-19T13:20:34.359000+00:00,11334,11.853,0.901,1290,23
2026-07-19T13:20:35.145000+00:00,11334,12.654,0.801,1290,27
2026-07-19T13:20:35.258000+00:00,11334,8.844,1.804,1290,1
2026-07-19T13:20:35.741000+00:00,11334,13.228,0.574,1290,55
2026-07-19T13:20:35.854000+00:00,11334,9.447,0.603,1290,43
2026-07-19T13:20:35.906000+00:00,11334,1.302,1.302,1290,3
2026-07-19T13:20:36.139000+00:00,11334,21.617,7.315,1290,31
2026-07-19T13:20:36.211000+00:00,11334,9.81,0.363,1290,10
2026-07-19T13:20:36.374000+00:00,11334,,2.563,1290,77
2026-07-19T13:20:36.420000+00:00,11334,13.899,0.671,1290,87
2026-07-19T13:20:36.489000+00:00,11334,25.456,0.12,1290,18
2026-07-19T13:20:37.084000+00:00,11334,2.471,1.169,1290,16
2026-07-19T13:20:37.191000+00:00,11334,14.69,0.791,1290,6
2026-07-19T13:20:37.318000+00:00,11334,26.272,0.816,1290,14
2026-07-19T13:20:37.322000+00:00,11334,6.605,3.078,1290,41
2026-07-19T13:20:37.418000+00:00,11334,22.895,1.278,1290,11
2026-07-19T13:20:37.482000+00:00,11334,11.052,1.242,1290,5
2026-07-19T13:20:37.843000+00:00,11334,3.232,0.761,1290,81
2026-07-19T13:20:37.874000+00:00,11334,7.181,,1290,30
2026-07-19T13:20:38.315000+00:00,11334,3.701,0.469,1290,44
2026-07-19T13:20:38.415000+00:00,11334,11.996,0.944,1290,23
2026-07-19T13:20:39.207000+00:00,11334,12.807,0.811,1290,27
2026-07-19T13:20:39.644000+00:00,11334,8.946,1.765,1290,1
2026-07-19T13:20:39.911000+00:00,11334,13.5,0.693,1290,55
2026-07-19T13:20:40.300000+00:00,11334,25.742,2.847,1290,77
2026-07-19T13:20:40.399000+00:00,11334,9.703,0.757,1290,43
2026-07-19T13:20:40.508000+00:00,11334,1.41,1.41,1290,3
2026-07-19T13:20:40.564000+00:00,11334,14.134,0.634,1290,87
2026-07-19T13:20:40.601000+00:00,11334,26.085,0.343,1290,18
2026-07-19T13:20:40.746000+00:00,11334,10.039,0.336,1290,10
2026-07-19T13:20:40.906000+00:00,11334,21.854,7.353,1290,31
2026-07-19T13:20:41.234000+00:00,11334,26.71,0.625,1290,14
2026-07-19T13:20:41.245000+00:00,11334,14.817,0.683,1290,6
2026-07-19T13:20:41.346000+00:00,11334,6.727,3.026,1290,41
2026-07-19T13:20:41.529000+00:00,11334,2.426,1.016,1290,16
2026-07-19T13:20:41.807000+00:00,11334,11.09,1.051,1290,5
2026-07-19T13:20:42.018000+00:00,11334,7.38,0.653,1290,30
2026-07-19T13:20:42.069000+00:00,11334,23.017,1.163,1290,11
2026-07-19T13:20:42.272000+00:00,11334,3.163,0.737,1290,81
2026-07-19T13:20:42.819000+00:00,11334,3.703,0.54,1290,44
2026-07-19T13:20:42.880000+00:00,11334,12.175,1.085,1290,23
2026-07-19T13:20:43.624000+00:00,11334,12.917,0.742,1290,27
2026-07-19T13:20:43.646000+00:00,11334,9.05,1.67,1290,1
2026-07-19T13:20:44.403000+00:00,11334,13.693,0.776,1290,55
2026-07-19T13:20:44.421000+00:00,11334,1.291,1.291,1290,3
2026-07-19T13:20:44.546000+00:00,11334,22.053,7.363,1290,31
2026-07-19T13:20:44.564000+00:00,11334,9.958,0.908,1290,43
2026-07-19T13:20:44.968000+00:00,11334,10.342,0.384,1290,10
2026-07-19T13:20:45.011000+00:00,11334,14.3,0.607,1290,87
2026-07-19T13:20:45.022000+00:00,11334,25.976,2.959,1290,77
2026-07-19T13:20:45.461000+00:00,11334,2.339,1.048,1290,16
2026-07-19T13:20:45.853000+00:00,11334,26.625,0.649,1290,18
2026-07-19T13:20:45.963000+00:00,11334,14.993,0.693,1290,6
2026-07-19T13:20:45.964000+00:00,11334,23.249,1.196,1290,11
2026-07-19T13:20:45.964000+00:00,11334,11.189,0.847,1290,5
2026-07-19T13:20:45.964000+00:00,11334,6.805,3.102,1290,41
2026-07-19T13:20:46.144000+00:00,11334,27.101,0.476,1290,14
2026-07-19T13:20:46.241000+00:00,11334,3.11,0.771,1290,81
2026-07-19T13:20:46.620000+00:00,11334,7.502,0.697,1290,30
2026-07-19T13:20:46.851000+00:00,11334,3.722,0.612,1290,44
2026-07-19T13:20:47.034000+00:00,11334,12.422,1.233,1290,23
2026-07-19T13:20:47.664000+00:00,11334,13.074,0.652,1290,27
2026-07-19T13:20:48.137000+00:00,11334,9.019,1.517,1290,1
2026-07-19T13:20:48.396000+00:00,11334,1.126,1.126,1290,3
2026-07-19T13:20:48.518000+00:00,11334,13.914,0.84,1290,55
2026-07-19T13:20:48.610000+00:00,11334,22.195,7.378,1290,31
2026-07-19T13:20:48.753000+00:00,11334,26.25,3.001,1290,77
2026-07-19T13:20:49.039000+00:00,11334,9.929,0.91,1290,43
2026-07-19T13:20:49.121000+00:00,11334,14.543,0.629,1290,87
2026-07-19T13:20:49.416000+00:00,11334,10.313,,1290,10
2026-07-19T13:20:49.608000+00:00,11334,2.317,1.191,1290,16
2026-07-19T13:20:49.664000+00:00,11334,27.165,0.915,1290,18
2026-07-19T13:20:49.781000+00:00,11334,23.369,1.174,1290,11
2026-07-19T13:20:49.797000+00:00,11334,15.184,0.641,1290,6
2026-07-19T13:20:49.895000+00:00,11334,27.382,0.217,1290,14
2026-07-19T13:20:49.985000+00:00,11334,6.848,3.126,1290,41
2026-07-19T13:20:50.373000+00:00,11334,11.202,0.889,1290,5
2026-07-19T13:20:50.385000+00:00,11334,3.046,0.729,1290,81
2026-07-19T13:20:50.764000+00:00,11334,7.637,0.789,1290,30
2026-07-19T13:20:51.021000+00:00,11334,3.707,0.661,1290,44
2026-07-19T13:20:51.509000+00:00,11334,12.415,1.213,1290,23
2026-07-19T13:20:52.096000+00:00,11334,9.01,1.373,1290,1
2026-07-19T13:20:52.194000+00:00,11334,13.089,0.674,1290,27
2026-07-19T13:20:52.870000+00:00,11334,26.434,3.065,1290,77
2026-07-19T13:20:52.991000+00:00,11334,13.876,0.787,1290,55
2026-07-19T13:20:53.018000+00:00,11334,9.889,0.879,1290,43
2026-07-19T13:20:53.045000+00:00,11334,1.105,1.105,1290,3
2026-07-19T13:20:53.068000+00:00,11334,22.378,7.385,1290,31
2026-07-19T13:20:53.462000+00:00,11334,10.326,0.437,1290,10
2026-07-19T13:20:53.668000+00:00,11334,14.577,0.701,1290,87
2026-07-19T13:20:53.900000+00:00,11334,27.483,1.049,1290,18
2026-07-19T13:20:53.933000+00:00,11334,6.644,2.937,1290,41
2026-07-19T13:20:54.103000+00:00,11334,27.675,0.192,1290,14
2026-07-19T13:20:54.150000+00:00,11334,2.204,1.099,1290,16
2026-07-19T13:20:54.228000+00:00,11334,23.507,1.129,1290,11
2026-07-19T13:20:54.306000+00:00,11334,11.178,0.852,1290,5
2026-07-19T13:20:54.368000+00:00,11334,15.275,0.698,1290,6
2026-07-19T13:20:54.795000+00:00,11334,7.523,0.879,1290,30
2026-07-19T13:20:55.085000+00:00,11334,3.147,0.943,1290,81
2026-07-19T13:20:55.567000+00:00,11334,12.449,1.271,1290,23
2026-07-19T13:20:55.672000+00:00,11334,3.747,0.6,1290,44
2026-07-19T13:20:56.201000+00:00,11334,13.053,0.604,1290,27
2026-07-19T13:20:56.220000+00:00,11334,8.94,1.417,1290,1
2026-07-19T13:20:57.095000+00:00,11334,9.823,0.883,1290,43
2026-07-19T13:20:57.113000+00:00,11334,14.002,0.949,1290,55
2026-07-19T13:20:57.200000+00:00,11334,22.591,7.407,1290,31
2026-07-19T13:20:57.230000+00:00,11334,26.544,3.037,1290,77
2026-07-19T13:20:57.517000+00:00,11334,10.242,0.419,1290,10
2026-07-19T13:20:57.619000+00:00,11334,1.142,1.142,1290,3
2026-07-19T13:20:57.764000+00:00,11334,14.604,0.602,1290,87
2026-07-19T13:20:58.329000+00:00,11334,11.046,0.804,1290,5
2026-07-19T13:20:58.362000+00:00,11334,23.757,1.166,1290,11
2026-07-19T13:20:58.391000+00:00,11334,15.261,0.657,1290,6
2026-07-19T13:20:58.510000+00:00,11334,27.815,1.271,1290,18
2026-07-19T13:20:58.581000+00:00,11334,6.627,2.88,1290,41
2026-07-19T13:20:58.747000+00:00,11334,28.067,0.252,1290,14
2026-07-19T13:20:58.771000+00:00,11334,2.305,1.163,1290,16
2026-07-19T13:20:59.569000+00:00,11334,7.638,1.011,1290,30
2026-07-19T13:20:59.639000+00:00,11334,12.369,1.323,1290,23
2026-07-19T13:20:59.765000+00:00,11334,3.277,0.972,1290,81
2026-07-19T13:21:00.194000+00:00,11334,12.915,0.546,1290,27
2026-07-19T13:21:00.351000+00:00,11334,3.851,0.574,1290,44
2026-07-19T13:21:00.918000+00:00,11334,8.975,1.337,1290,1
2026-07-19T13:21:01.184000+00:00,11334,13.904,0.989,1290,55
2026-07-19T13:21:01.464000+00:00,11334,26.842,3.085,1290,77
2026-07-19T13:21:01.660000+00:00,11334,1.242,1.242,1290,3
2026-07-19T13:21:01.796000+00:00,11334,22.678,7.403,1290,31
2026-07-19T13:21:01.865000+00:00,11334,14.593,0.689,1290,87
2026-07-19T13:21:01.948000+00:00,11334,10.006,1.031,1290,43
2026-07-19T13:21:02.329000+00:00,11334,15.05,0.457,1290,6
2026-07-19T13:21:02.431000+00:00,11334,10.496,0.49,1290,10
2026-07-19T13:21:02.807000+00:00,11334,28.196,1.354,1290,18
2026-07-19T13:21:02.864000+00:00,11334,2.428,1.186,1290,16
2026-07-19T13:21:03.009000+00:00,11334,23.915,1.237,1290,11
2026-07-19T13:21:03.046000+00:00,11334,11.104,0.608,1290,5
2026-07-19T13:21:03.216000+00:00,11334,28.59,0.394,1290,14
2026-07-19T13:21:03.297000+00:00,11334,6.828,2.977,1290,41
2026-07-19T13:21:03.883000+00:00,11334,3.458,1.03,1290,81
2026-07-19T13:21:04.308000+00:00,11334,7.819,0.991,1290,30
2026-07-19T13:21:04.403000+00:00,11334,3.977,0.519,1290,44
2026-07-19T13:21:04.507000+00:00,11334,12.575,1.471,1290,23
2026-07-19T13:21:05.018000+00:00,11334,13.079,0.504,1290,27
2026-07-19T13:21:05.565000+00:00,11334,9.097,1.278,1290,1
2026-07-19T13:21:05.846000+00:00,11334,22.71,7.449,1290,31
2026-07-19T13:21:06.071000+00:00,11334,26.973,3.058,1290,77
2026-07-19T13:21:06.120000+00:00,11334,14.163,1.084,1290,55
2026-07-19T13:21:06.350000+00:00,11334,1.433,1.433,1290,3
2026-07-19T13:21:06.631000+00:00,11334,10.159,1.062,1290,43
2026-07-19T13:21:06.766000+00:00,11334,14.835,0.672,1290,87
2026-07-19T13:21:07.200000+00:00,11334,24.063,1.353,1290,11
2026-07-19T13:21:07.200000+00:00,11334,10.724,0.565,1290,10
2026-07-19T13:21:07.231000+00:00,11334,15.3,0.465,1290,6
2026-07-19T13:21:07.430000+00:00,11334,6.997,3.02,1290,41
2026-07-19T13:21:07.500000+00:00,11334,2.572,1.139,1290,16
2026-07-19T13:21:07.645000+00:00,11334,28.558,1.585,1290,18
2026-07-19T13:21:07.720000+00:00,11334,11.241,0.517,1290,5
2026-07-19T13:21:08.043000+00:00,11334,28.926,0.368,1290,14
2026-07-19T13:21:08.314000+00:00,11334,3.413,0.841,1290,81
2026-07-19T13:21:08.445000+00:00,11334,8.024,1.027,1290,30
2026-07-19T13:21:08.861000+00:00,11334,3.941,0.528,1290,44
2026-07-19T13:21:09.331000+00:00,11334,12.851,1.61,1290,23
2026-07-19T13:21:09.673000+00:00,11334,9.256,1.232,1290,1
2026-07-19T13:21:09.824000+00:00,11334,13.339,0.488,1290,27
2026-07-19T13:21:09.955000+00:00,11334,1.431,1.431,1290,3
2026-07-19T13:21:10.034000+00:00,11334,22.757,7.707,1290,31
2026-07-19T13:21:10.256000+00:00,11334,27.164,3.101,1290,77
2026-07-19T13:21:10.791000+00:00,11334,10.323,1.067,1290,43
2026-07-19T13:21:10.949000+00:00,11334,14.459,1.12,1290,55
2026-07-19T13:21:11.151000+00:00,11334,2.587,1.156,1290,16
2026-07-19T13:21:11.392000+00:00,11334,10.951,0.628,1290,10
2026-07-19T13:21:11.449000+00:00,11334,24.163,1.406,1290,11
2026-07-19T13:21:11.591000+00:00,11334,15.1,0.641,1290,87
2026-07-19T13:21:11.829000+00:00,11334,3.318,0.731,1290,81
2026-07-19T13:21:11.884000+00:00,11334,11.45,0.499,1290,5
2026-07-19T13:21:11.919000+00:00,11334,6.988,3.047,1290,41
2026-07-19T13:21:11.929000+00:00,11334,28.809,1.645,1290,18
2026-07-19T13:21:12.023000+00:00,11334,15.547,0.447,1290,6
2026-07-19T13:21:12.277000+00:00,11334,29.171,0.362,1290,14
2026-07-19T13:21:12.368000+00:00,11334,3.845,0.527,1290,44
2026-07-19T13:21:12.887000+00:00,11334,7.971,0.983,1290,30
2026-07-19T13:21:12.900000+00:00,11334,1.298,1.298,1290,3
2026-07-19T13:21:13.496000+00:00,11334,13.05,1.6,1290,23
2026-07-19T13:21:14.053000+00:00,11334,13.619,0.569,1290,27
2026-07-19T13:21:14.065000+00:00,11334,2.52,1.222,1290,16
2026-07-19T13:21:14.095000+00:00,11334,9.178,1.207,1290,1
2026-07-19T13:21:14.543000+00:00,11334,27.261,3.098,1290,77
2026-07-19T13:21:14.730000+00:00,11334,3.173,0.653,1290,81
2026-07-19T13:21:14.811000+00:00,11334,22.871,7.571,1290,31
2026-07-19T13:21:15.162000+00:00,11334,10.251,1.073,1290,43
2026-07-19T13:21:15.194000+00:00,11334,14.774,1.155,1290,55
2026-07-19T13:21:15.246000+00:00,11334,3.657,0.484,1290,44
2026-07-19T13:21:15.469000+00:00,11334,6.936,3.091,1290,41
2026-07-19T13:21:15.832000+00:00,11334,15.41,0.636,1290,87
2026-07-19T13:21:15.854000+00:00,11334,10.915,0.664,1290,10
2026-07-19T13:21:16.237000+00:00,11334,28.928,1.667,1290,18
2026-07-19T13:21:16.266000+00:00,11334,15.845,0.435,1290,6
2026-07-19T13:21:16.266000+00:00,11334,24.31,1.439,1290,11
2026-07-19T13:21:16.333000+00:00,11334,29.057,0.129,1290,14
2026-07-19T13:21:16.453000+00:00,11334,7.912,0.976,1290,30
2026-07-19T13:21:16.464000+00:00,11334,11.536,0.621,1290,5
2026-07-19T13:21:16.907000+00:00,11334,1.07,1.07,1290,3
2026-07-19T13:21:17.603000+00:00,11334,9.076,1.164,1290,1
2026-07-19T13:21:17.975000+00:00,11334,13.068,1.532,1290,23
2026-07-19T13:21:18.283000+00:00,11334,2.427,1.357,1290,16
2026-07-19T13:21:18.409000+00:00,11334,6.821,3.164,1290,41
2026-07-19T13:21:18.646000+00:00,11334,13.731,0.663,1290,27
2026-07-19T13:21:18.706000+00:00,11334,10.185,1.109,1290,43
2026-07-19T13:21:18.756000+00:00,11334,2.914,0.487,1290,81
2026-07-19T13:21:19.234000+00:00,11334,3.404,0.49,1290,44
2026-07-19T13:21:19.396000+00:00,11334,27.443,3.133,1290,77
2026-07-19T13:21:19.409000+00:00,11334,10.878,0.693,1290,10
2026-07-19T13:21:19.428000+00:00,11334,7.816,0.995,1290,30
2026-07-19T13:21:19.561000+00:00,11334,23.077,7.53,1290,31
2026-07-19T13:21:19.745000+00:00,11334,14.828,1.097,1290,55
2026-07-19T13:21:20.096000+00:00,11334,11.591,0.713,1290,5
2026-07-19T13:21:20.273000+00:00,11334,15.374,0.546,1290,87
2026-07-19T13:21:20.540000+00:00,11334,8.938,1.122,1290,1
2026-07-19T13:21:21.018000+00:00,11334,24.532,1.455,1290,11
2026-07-19T13:21:21.047000+00:00,11334,16.127,0.753,1290,6
2026-07-19T13:21:21.164000+00:00,11334,0.983,0.983,1290,3
2026-07-19T13:21:21.272000+00:00,11334,29.326,1.883,1290,18
2026-07-19T13:21:21.606000+00:00,11334,13.078,1.487,1290,23
2026-07-19T13:21:21.618000+00:00,11334,29.681,0.355,1290,14
2026-07-19T13:21:21.684000+00:00,11334,10.081,1.143,1290,43
2026-07-19T13:21:22.369000+00:00,11334,13.836,0.758,1290,27
2026-07-19T13:21:22.396000+00:00,11334,10.802,0.721,1290,10
2026-07-19T13:21:22.485000+00:00,11334,6.657,3.253,1290,41
2026-07-19T13:21:22.557000+00:00,11334,2.383,1.4,1290,16
2026-07-19T13:21:22.854000+00:00,11334,2.674,0.291,1290,81
2026-07-19T13:21:23.060000+00:00,11334,11.465,0.663,1290,5
2026-07-19T13:21:23.294000+00:00,11334,14.807,0.971,1290,55
2026-07-19T13:21:23.424000+00:00,11334,3.231,0.557,1290,44
2026-07-19T13:21:23.507000+00:00,11334,7.675,1.018,1290,30
2026-07-19T13:21:23.761000+00:00,11334,23.328,7.483,1290,31
